STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; STRUKTUR_VERSION; LUFTTEMPERATUR;REL_FEUCHTE;eor
  1443;2015100100;   7;  38;   7.1;  70.0;eor
  1443;2015100101;   7;  38;   4.4;  84.0;eor
  1443;2015100102;   7;  38;   7.0;  78.0;eor
  1443;2015100103;   7;  38;   4.2;  84.0;eor
  1443;2015100104;   7;  38;   2.6;  89.0;eor
  1443;2015100105;   7;  38;   3.7;  86.0;eor
  1443;2015100106;   7;  38;   3.2;  88.0;eor
  1443;2015100107;   7;  38;   5.6;  79.0;eor
  1443;2015100108;   7;  38;   8.9;  64.0;eor
  1443;2015100109;   7;  38;  10.4;  58.0;eor
  1443;2015100110;   7;  38;  11.2;  56.0;eor
  1443;2015100111;   7;  38;  12.5;  51.0;eor
  1443;2015100112;   7;  38;  13.9;  48.0;eor
  1443;2015100113;   7;  38;  14.9;  48.0;eor
  1443;2015100114;   7;  38;  15.7;  46.0;eor
  1443;2015100115;   7;  38;  16.6;  46.0;eor
  1443;2015100116;   7;  38;  16.5;  48.0;eor
  1443;2015100117;   7;  38;  13.3;  65.0;eor
  1443;2015100118;   7;  38;  10.5;  72.0;eor
  1443;2015100119;   7;  38;   7.8;  87.0;eor
  1443;2015100120;   7;  38;   6.1;  89.0;eor
  1443;2015100121;   7;  38;   5.3;  91.0;eor
  1443;2015100122;   7;  38;   6.1;  88.0;eor
  1443;2015100123;   7;  38;   5.4;  87.0;eor
  1443;2015100200;   7;  38;   4.3;  94.0;eor
  1443;2015100201;   7;  38;   3.8;  92.0;eor
  1443;2015100202;   7;  38;   3.9;  88.0;eor
  1443;2015100203;   7;  38;   3.3;  90.0;eor
  1443;2015100204;   7;  38;   3.0;  96.0;eor
  1443;2015100205;   7;  38;   3.0;  96.0;eor
  1443;2015100206;   7;  38;   2.5;  99.0;eor
  1443;2015100207;   7;  38;   6.6;  84.0;eor
  1443;2015100208;   7;  38;   7.6;  78.0;eor
  1443;2015100209;   7;  38;   9.7;  70.0;eor
  1443;2015100210;   7;  38;  12.3;  64.0;eor
  1443;2015100211;   7;  38;  13.3;  60.0;eor
  1443;2015100212;   7;  38;  15.4;  58.0;eor
  1443;2015100213;   7;  38;  16.2;  55.0;eor
  1443;2015100214;   7;  38;  17.3;  51.0;eor
  1443;2015100215;   7;  38;  18.0;  51.0;eor
  1443;2015100216;   7;  38;  16.5;  58.0;eor
  1443;2015100217;   7;  38;  16.3;  58.0;eor
  1443;2015100218;   7;  38;  12.7;  76.0;eor
  1443;2015100219;   7;  38;  11.8;  81.0;eor
  1443;2015100220;   7;  38;  10.4;  89.0;eor
  1443;2015100221;   7;  38;   9.5;  90.0;eor
  1443;2015100222;   7;  38;   9.4;  94.0;eor
  1443;2015100223;   7;  38;   8.6;  93.0;eor
  1443;2015100300;   7;  38;  10.0;  92.0;eor
  1443;2015100301;   7;  38;   9.5;  93.0;eor
  1443;2015100302;   7;  38;   8.2;  95.0;eor
  1443;2015100303;   7;  38;   6.7;  96.0;eor
  1443;2015100304;   7;  38;   7.6;  97.0;eor
  1443;2015100305;   7;  38;   6.4;  95.0;eor
  1443;2015100306;   7;  38;   6.2;  97.0;eor
  1443;2015100307;   7;  38;   7.9;  95.0;eor
  1443;2015100308;   7;  38;  16.6;  62.0;eor
  1443;2015100309;   7;  38;  17.9;  55.0;eor
  1443;2015100310;   7;  38;  17.9;  53.0;eor
  1443;2015100311;   7;  38;  19.7;  45.0;eor
  1443;2015100312;   7;  38;  20.5;  44.0;eor
  1443;2015100313;   7;  38;  20.5;  44.0;eor
  1443;2015100314;   7;  38;  21.5;  42.0;eor
  1443;2015100315;   7;  38;  22.0;  39.0;eor
  1443;2015100316;   7;  38;  22.3;  39.0;eor
  1443;2015100317;   7;  38;  17.6;  60.0;eor
  1443;2015100318;   7;  38;  14.5;  75.0;eor
  1443;2015100319;   7;  38;  13.5;  80.0;eor
  1443;2015100320;   7;  38;  13.9;  75.0;eor
  1443;2015100321;   7;  38;  12.7;  84.0;eor
  1443;2015100322;   7;  38;  14.2;  77.0;eor
  1443;2015100323;   7;  38;  12.5;  91.0;eor
  1443;2015100400;   7;  38;  13.8;  93.0;eor
  1443;2015100401;   7;  38;  13.6;  94.0;eor
  1443;2015100402;   7;  38;  13.4;  96.0;eor
  1443;2015100403;   7;  38;  12.8;  91.0;eor
  1443;2015100404;   7;  38;  12.6;  93.0;eor
  1443;2015100405;   7;  38;  12.7;  88.0;eor
  1443;2015100406;   7;  38;  12.0;  91.0;eor
  1443;2015100407;   7;  38;  12.7;  87.0;eor
  1443;2015100408;   7;  38;  13.2;  80.0;eor
  1443;2015100409;   7;  38;  14.3;  71.0;eor
  1443;2015100410;   7;  38;  15.7;  61.0;eor
  1443;2015100411;   7;  38;  17.1;  57.0;eor
  1443;2015100412;   7;  38;  17.3;  55.0;eor
  1443;2015100413;   7;  38;  18.0;  50.0;eor
  1443;2015100414;   7;  38;  18.5;  49.0;eor
  1443;2015100415;   7;  38;  18.6;  50.0;eor
  1443;2015100416;   7;  38;  18.8;  49.0;eor
  1443;2015100417;   7;  38;  15.6;  64.0;eor
  1443;2015100418;   7;  38;  10.9;  82.0;eor
  1443;2015100419;   7;  38;  10.7;  90.0;eor
  1443;2015100420;   7;  38;   8.6;  95.0;eor
  1443;2015100421;   7;  38;   7.7;  95.0;eor
  1443;2015100422;   7;  38;   7.9;  96.0;eor
  1443;2015100423;   7;  38;   8.1;  96.0;eor
  1443;2015100500;   7;  38;   8.0;  97.0;eor
  1443;2015100501;   7;  38;   8.3;  93.0;eor
  1443;2015100502;   7;  38;   8.7;  96.0;eor
  1443;2015100503;   7;  38;  11.0;  87.0;eor
  1443;2015100504;   7;  38;  10.4;  97.0;eor
  1443;2015100505;   7;  38;  12.0;  89.0;eor
  1443;2015100506;   7;  38;  11.9;  94.0;eor
  1443;2015100507;   7;  38;  11.8;  95.0;eor
  1443;2015100508;   7;  38;  13.4;  92.0;eor
  1443;2015100509;   7;  38;  13.7;  91.0;eor
  1443;2015100510;   7;  38;  16.6;  78.0;eor
  1443;2015100511;   7;  38;  18.4;  74.0;eor
  1443;2015100512;   7;  38;  19.6;  66.0;eor
  1443;2015100513;   7;  38;  20.9;  66.0;eor
  1443;2015100514;   7;  38;  19.9;  69.0;eor
  1443;2015100515;   7;  38;  20.1;  68.0;eor
  1443;2015100516;   7;  38;  19.3;  76.0;eor
  1443;2015100517;   7;  38;  18.0;  81.0;eor
  1443;2015100518;   7;  38;  17.1;  89.0;eor
  1443;2015100519;   7;  38;  15.9;  96.0;eor
  1443;2015100520;   7;  38;  16.0;  96.0;eor
  1443;2015100521;   7;  38;  16.3;  94.0;eor
  1443;2015100522;   7;  38;  15.1;  97.0;eor
  1443;2015100523;   7;  38;  15.3;  97.0;eor
  1443;2015100600;   7;  38;  15.3;  97.0;eor
  1443;2015100601;   7;  38;  15.8;  93.0;eor
  1443;2015100602;   7;  38;  16.1;  93.0;eor
  1443;2015100603;   7;  38;  17.4;  82.0;eor
  1443;2015100604;   7;  38;  15.0;  96.0;eor
  1443;2015100605;   7;  38;  15.1;  96.0;eor
  1443;2015100606;   7;  38;  15.2;  96.0;eor
  1443;2015100607;   7;  38;  16.2;  93.0;eor
  1443;2015100608;   7;  38;  17.0;  90.0;eor
  1443;2015100609;   7;  38;  18.0;  83.0;eor
  1443;2015100610;   7;  38;  18.1;  84.0;eor
  1443;2015100611;   7;  38;  19.6;  78.0;eor
  1443;2015100612;   7;  38;  17.1;  91.0;eor
  1443;2015100613;   7;  38;  17.2;  88.0;eor
  1443;2015100614;   7;  38;  17.3;  86.0;eor
  1443;2015100615;   7;  38;  17.3;  84.0;eor
  1443;2015100616;   7;  38;  17.5;  79.0;eor
  1443;2015100617;   7;  38;  18.0;  75.0;eor
  1443;2015100618;   7;  38;  17.9;  74.0;eor
  1443;2015100619;   7;  38;  17.2;  78.0;eor
  1443;2015100620;   7;  38;  17.2;  78.0;eor
  1443;2015100621;   7;  38;  16.1;  85.0;eor
  1443;2015100622;   7;  38;  14.5;  92.0;eor
  1443;2015100623;   7;  38;  16.4;  82.0;eor
  1443;2015100700;   7;  38;  16.9;  78.0;eor
  1443;2015100701;   7;  38;  16.6;  79.0;eor
  1443;2015100702;   7;  38;  16.0;  83.0;eor
  1443;2015100703;   7;  38;  16.1;  82.0;eor
  1443;2015100704;   7;  38;  15.6;  83.0;eor
  1443;2015100705;   7;  38;  15.5;  82.0;eor
  1443;2015100706;   7;  38;  15.3;  80.0;eor
  1443;2015100707;   7;  38;  15.2;  81.0;eor
  1443;2015100708;   7;  38;  15.4;  76.0;eor
  1443;2015100709;   7;  38;  15.8;  75.0;eor
  1443;2015100710;   7;  38;  16.3;  71.0;eor
  1443;2015100711;   7;  38;  16.1;  69.0;eor
  1443;2015100712;   7;  38;  17.0;  59.0;eor
  1443;2015100713;   7;  38;  17.0;  62.0;eor
  1443;2015100714;   7;  38;  16.8;  60.0;eor
  1443;2015100715;   7;  38;  17.5;  60.0;eor
  1443;2015100716;   7;  38;  15.8;  67.0;eor
  1443;2015100717;   7;  38;  15.0;  71.0;eor
  1443;2015100718;   7;  38;  14.6;  70.0;eor
  1443;2015100719;   7;  38;  13.7;  75.0;eor
  1443;2015100720;   7;  38;  13.8;  72.0;eor
  1443;2015100721;   7;  38;  11.4;  83.0;eor
  1443;2015100722;   7;  38;   9.3;  95.0;eor
  1443;2015100723;   7;  38;   8.0;  97.0;eor
  1443;2015100800;   7;  38;   7.8;  99.0;eor
  1443;2015100801;   7;  38;   6.9; 100.0;eor
  1443;2015100802;   7;  38;   6.5;  99.0;eor
  1443;2015100803;   7;  38;   8.0;  98.0;eor
  1443;2015100804;   7;  38;   8.2;  98.0;eor
  1443;2015100805;   7;  38;   8.7;  99.0;eor
  1443;2015100806;   7;  38;   8.9;  97.0;eor
  1443;2015100807;   7;  38;  10.1;  96.0;eor
  1443;2015100808;   7;  38;  11.8;  90.0;eor
  1443;2015100809;   7;  38;  13.0;  83.0;eor
  1443;2015100810;   7;  38;  14.6;  72.0;eor
  1443;2015100811;   7;  38;  15.2;  65.0;eor
  1443;2015100812;   7;  38;  15.4;  61.0;eor
  1443;2015100813;   7;  38;  16.5;  58.0;eor
  1443;2015100814;   7;  38;  16.2;  55.0;eor
  1443;2015100815;   7;  38;  15.3;  65.0;eor
  1443;2015100816;   7;  38;  14.6;  62.0;eor
  1443;2015100817;   7;  38;  13.9;  71.0;eor
  1443;2015100818;   7;  38;  13.1;  78.0;eor
  1443;2015100819;   7;  38;  11.6;  83.0;eor
  1443;2015100820;   7;  38;  10.7;  90.0;eor
  1443;2015100821;   7;  38;  10.9;  89.0;eor
  1443;2015100822;   7;  38;  11.2;  89.0;eor
  1443;2015100823;   7;  38;  10.9;  90.0;eor
  1443;2015100900;   7;  38;  10.2;  95.0;eor
  1443;2015100901;   7;  38;   9.2;  98.0;eor
  1443;2015100902;   7;  38;   8.5;  99.0;eor
  1443;2015100903;   7;  38;   7.9; 100.0;eor
  1443;2015100904;   7;  38;   7.9;  99.0;eor
  1443;2015100905;   7;  38;   8.8;  95.0;eor
  1443;2015100906;   7;  38;   7.5;  99.0;eor
  1443;2015100907;   7;  38;   9.2; 100.0;eor
  1443;2015100908;   7;  38;   9.5;  98.0;eor
  1443;2015100909;   7;  38;  12.9;  79.0;eor
  1443;2015100910;   7;  38;  14.1;  77.0;eor
  1443;2015100911;   7;  38;  15.4;  71.0;eor
  1443;2015100912;   7;  38;  16.9;  66.0;eor
  1443;2015100913;   7;  38;  16.7;  64.0;eor
  1443;2015100914;   7;  38;  17.3;  64.0;eor
  1443;2015100915;   7;  38;  17.6;  64.0;eor
  1443;2015100916;   7;  38;  15.8;  71.0;eor
  1443;2015100917;   7;  38;  14.7;  77.0;eor
  1443;2015100918;   7;  38;  13.5;  83.0;eor
  1443;2015100919;   7;  38;  12.4;  90.0;eor
  1443;2015100920;   7;  38;  12.7;  88.0;eor
  1443;2015100921;   7;  38;  12.4;  89.0;eor
  1443;2015100922;   7;  38;  11.7;  92.0;eor
  1443;2015100923;   7;  38;  10.9;  94.0;eor
  1443;2015101000;   7;  38;  10.1;  97.0;eor
  1443;2015101001;   7;  38;   8.5;  97.0;eor
  1443;2015101002;   7;  38;   8.1; 100.0;eor
  1443;2015101003;   7;  38;   7.4; 100.0;eor
  1443;2015101004;   7;  38;   9.0; 100.0;eor
  1443;2015101005;   7;  38;   9.0; 100.0;eor
  1443;2015101006;   7;  38;   8.8; 100.0;eor
  1443;2015101007;   7;  38;   8.7; 100.0;eor
  1443;2015101008;   7;  38;   8.9; 100.0;eor
  1443;2015101009;   7;  38;   9.9;  95.0;eor
  1443;2015101010;   7;  38;  11.7;  86.0;eor
  1443;2015101011;   7;  38;  14.1;  79.0;eor
  1443;2015101012;   7;  38;  15.4;  71.0;eor
  1443;2015101013;   7;  38;  15.7;  61.0;eor
  1443;2015101014;   7;  38;  16.2;  59.0;eor
  1443;2015101015;   7;  38;  15.2;  65.0;eor
  1443;2015101016;   7;  38;  14.6;  68.0;eor
  1443;2015101017;   7;  38;  14.0;  72.0;eor
  1443;2015101018;   7;  38;  13.4;  77.0;eor
  1443;2015101019;   7;  38;  12.8;  79.0;eor
  1443;2015101020;   7;  38;  12.0;  85.0;eor
  1443;2015101021;   7;  38;  10.8;  91.0;eor
  1443;2015101022;   7;  38;   9.6;  95.0;eor
  1443;2015101023;   7;  38;   9.4;  96.0;eor
  1443;2015101100;   7;  38;   9.1;  97.0;eor
  1443;2015101101;   7;  38;   9.1;  97.0;eor
  1443;2015101102;   7;  38;   9.2;  95.0;eor
  1443;2015101103;   7;  38;   8.8;  97.0;eor
  1443;2015101104;   7;  38;   8.5;  97.0;eor
  1443;2015101105;   7;  38;   8.2;  97.0;eor
  1443;2015101106;   7;  38;   8.3;  97.0;eor
  1443;2015101107;   7;  38;   8.5;  94.0;eor
  1443;2015101108;   7;  38;   9.0;  92.0;eor
  1443;2015101109;   7;  38;   9.7;  86.0;eor
  1443;2015101110;   7;  38;  10.7;  84.0;eor
  1443;2015101111;   7;  38;  12.5;  77.0;eor
  1443;2015101112;   7;  38;  14.6;  70.0;eor
  1443;2015101113;   7;  38;  15.3;  67.0;eor
  1443;2015101114;   7;  38;  16.9;  55.0;eor
  1443;2015101115;   7;  38;  16.6;  59.0;eor
  1443;2015101116;   7;  38;  15.9;  64.0;eor
  1443;2015101117;   7;  38;  13.8;  73.0;eor
  1443;2015101118;   7;  38;  12.6;  78.0;eor
  1443;2015101119;   7;  38;  14.2;  62.0;eor
  1443;2015101120;   7;  38;  14.2;  59.0;eor
  1443;2015101121;   7;  38;  13.9;  61.0;eor
  1443;2015101122;   7;  38;  13.5;  63.0;eor
  1443;2015101123;   7;  38;  12.8;  60.0;eor
  1443;2015101200;   7;  38;  11.7;  59.0;eor
  1443;2015101201;   7;  38;  10.5;  66.0;eor
  1443;2015101202;   7;  38;  10.1;  69.0;eor
  1443;2015101203;   7;  38;   6.5;  87.0;eor
  1443;2015101204;   7;  38;   5.0;  96.0;eor
  1443;2015101205;   7;  38;   4.1;  95.0;eor
  1443;2015101206;   7;  38;   4.6;  95.0;eor
  1443;2015101207;   7;  38;   4.6;  94.0;eor
  1443;2015101208;   7;  38;   5.1;  89.0;eor
  1443;2015101209;   7;  38;   6.9;  83.0;eor
  1443;2015101210;   7;  38;   9.0;  74.0;eor
  1443;2015101211;   7;  38;  10.4;  69.0;eor
  1443;2015101212;   7;  38;  11.5;  68.0;eor
  1443;2015101213;   7;  38;  12.8;  65.0;eor
  1443;2015101214;   7;  38;  13.3;  64.0;eor
  1443;2015101215;   7;  38;  13.2;  63.0;eor
  1443;2015101216;   7;  38;  12.6;  65.0;eor
  1443;2015101217;   7;  38;  10.4;  73.0;eor
  1443;2015101218;   7;  38;   8.3;  84.0;eor
  1443;2015101219;   7;  38;   7.2;  88.0;eor
  1443;2015101220;   7;  38;   7.7;  88.0;eor
  1443;2015101221;   7;  38;   6.6;  91.0;eor
  1443;2015101222;   7;  38;   5.9;  95.0;eor
  1443;2015101223;   7;  38;   5.4;  95.0;eor
  1443;2015101300;   7;  38;   5.6;  95.0;eor
  1443;2015101301;   7;  38;   5.1;  95.0;eor
  1443;2015101302;   7;  38;   4.4;  97.0;eor
  1443;2015101303;   7;  38;   3.2;  98.0;eor
  1443;2015101304;   7;  38;   3.4;  99.0;eor
  1443;2015101305;   7;  38;   3.9;  98.0;eor
  1443;2015101306;   7;  38;   5.8;  98.0;eor
  1443;2015101307;   7;  38;   6.3;  93.0;eor
  1443;2015101308;   7;  38;   6.6;  93.0;eor
  1443;2015101309;   7;  38;   8.0;  84.0;eor
  1443;2015101310;   7;  38;   8.7;  85.0;eor
  1443;2015101311;   7;  38;   8.5;  84.0;eor
  1443;2015101312;   7;  38;   9.7;  79.0;eor
  1443;2015101313;   7;  38;  10.4;  76.0;eor
  1443;2015101314;   7;  38;  11.7;  69.0;eor
  1443;2015101315;   7;  38;  11.5;  73.0;eor
  1443;2015101316;   7;  38;  10.6;  80.0;eor
  1443;2015101317;   7;  38;   9.9;  83.0;eor
  1443;2015101318;   7;  38;   8.9;  82.0;eor
  1443;2015101319;   7;  38;   7.7;  90.0;eor
  1443;2015101320;   7;  38;   7.2;  94.0;eor
  1443;2015101321;   7;  38;   7.3;  95.0;eor
  1443;2015101322;   7;  38;   7.2;  88.0;eor
  1443;2015101323;   7;  38;   7.4;  84.0;eor
  1443;2015101400;   7;  38;   6.9;  85.0;eor
  1443;2015101401;   7;  38;   7.2;  83.0;eor
  1443;2015101402;   7;  38;   6.8;  86.0;eor
  1443;2015101403;   7;  38;   6.8;  86.0;eor
  1443;2015101404;   7;  38;   6.4;  88.0;eor
  1443;2015101405;   7;  38;   6.2;  89.0;eor
  1443;2015101406;   7;  38;   6.1;  91.0;eor
  1443;2015101407;   7;  38;   5.9;  88.0;eor
  1443;2015101408;   7;  38;   6.2;  86.0;eor
  1443;2015101409;   7;  38;   6.3;  88.0;eor
  1443;2015101410;   7;  38;   6.6;  83.0;eor
  1443;2015101411;   7;  38;   6.9;  82.0;eor
  1443;2015101412;   7;  38;   7.4;  77.0;eor
  1443;2015101413;   7;  38;   7.7;  76.0;eor
  1443;2015101414;   7;  38;   7.8;  77.0;eor
  1443;2015101415;   7;  38;   6.9;  81.0;eor
  1443;2015101416;   7;  38;   6.1;  83.0;eor
  1443;2015101417;   7;  38;   5.7;  84.0;eor
  1443;2015101418;   7;  38;   5.4;  86.0;eor
  1443;2015101419;   7;  38;   5.3;  86.0;eor
  1443;2015101420;   7;  38;   5.0;  84.0;eor
  1443;2015101421;   7;  38;   4.9;  86.0;eor
  1443;2015101422;   7;  38;   4.7;  88.0;eor
  1443;2015101423;   7;  38;   4.7;  91.0;eor
  1443;2015101500;   7;  38;   4.5;  93.0;eor
  1443;2015101501;   7;  38;   4.3;  93.0;eor
  1443;2015101502;   7;  38;   4.0;  93.0;eor
  1443;2015101503;   7;  38;   4.1;  93.0;eor
  1443;2015101504;   7;  38;   4.0;  94.0;eor
  1443;2015101505;   7;  38;   4.0;  95.0;eor
  1443;2015101506;   7;  38;   4.0;  94.0;eor
  1443;2015101507;   7;  38;   4.1;  97.0;eor
  1443;2015101508;   7;  38;   4.6;  97.0;eor
  1443;2015101509;   7;  38;   5.1;  95.0;eor
  1443;2015101510;   7;  38;   5.7;  93.0;eor
  1443;2015101511;   7;  38;   6.1;  93.0;eor
  1443;2015101512;   7;  38;   6.2;  93.0;eor
  1443;2015101513;   7;  38;   6.1;  89.0;eor
  1443;2015101514;   7;  38;   6.1;  89.0;eor
  1443;2015101515;   7;  38;   6.2;  86.0;eor
  1443;2015101516;   7;  38;   6.0;  86.0;eor
  1443;2015101517;   7;  38;   5.7;  89.0;eor
  1443;2015101518;   7;  38;   5.4;  93.0;eor
  1443;2015101519;   7;  38;   5.2;  96.0;eor
  1443;2015101520;   7;  38;   5.2;  97.0;eor
  1443;2015101521;   7;  38;   5.3;  95.0;eor
  1443;2015101522;   7;  38;   5.1;  97.0;eor
  1443;2015101523;   7;  38;   5.4;  94.0;eor
  1443;2015101600;   7;  38;   5.8;  90.0;eor
  1443;2015101601;   7;  38;   5.4;  95.0;eor
  1443;2015101602;   7;  38;   5.4;  96.0;eor
  1443;2015101603;   7;  38;   5.2;  95.0;eor
  1443;2015101604;   7;  38;   5.4;  95.0;eor
  1443;2015101605;   7;  38;   5.1;  97.0;eor
  1443;2015101606;   7;  38;   5.6;  93.0;eor
  1443;2015101607;   7;  38;   5.9;  86.0;eor
  1443;2015101608;   7;  38;   6.1;  82.0;eor
  1443;2015101609;   7;  38;   6.3;  80.0;eor
  1443;2015101610;   7;  38;   6.2;  78.0;eor
  1443;2015101611;   7;  38;   6.7;  80.0;eor
  1443;2015101612;   7;  38;   7.4;  76.0;eor
  1443;2015101613;   7;  38;   8.0;  71.0;eor
  1443;2015101614;   7;  38;   8.3;  67.0;eor
  1443;2015101615;   7;  38;   8.8;  66.0;eor
  1443;2015101616;   7;  38;   8.1;  68.0;eor
  1443;2015101617;   7;  38;   7.5;  74.0;eor
  1443;2015101618;   7;  38;   6.0;  85.0;eor
  1443;2015101619;   7;  38;   6.1;  87.0;eor
  1443;2015101620;   7;  38;   6.0;  86.0;eor
  1443;2015101621;   7;  38;   6.0;  89.0;eor
  1443;2015101622;   7;  38;   6.0;  86.0;eor
  1443;2015101623;   7;  38;   5.4;  91.0;eor
  1443;2015101700;   7;  38;   5.5;  87.0;eor
  1443;2015101701;   7;  38;   5.6;  81.0;eor
  1443;2015101702;   7;  38;   4.9;  80.0;eor
  1443;2015101703;   7;  38;   4.9;  83.0;eor
  1443;2015101704;   7;  38;   5.7;  76.0;eor
  1443;2015101705;   7;  38;   5.2;  82.0;eor
  1443;2015101706;   7;  38;   4.8;  91.0;eor
  1443;2015101707;   7;  38;   5.1;  90.0;eor
  1443;2015101708;   7;  38;   5.7;  87.0;eor
  1443;2015101709;   7;  38;   6.3;  87.0;eor
  1443;2015101710;   7;  38;   6.9;  75.0;eor
  1443;2015101711;   7;  38;   7.4;  70.0;eor
  1443;2015101712;   7;  38;   7.5;  69.0;eor
  1443;2015101713;   7;  38;   7.4;  70.0;eor
  1443;2015101714;   7;  38;   6.9;  79.0;eor
  1443;2015101715;   7;  38;   6.7;  83.0;eor
  1443;2015101716;   7;  38;   6.5;  86.0;eor
  1443;2015101717;   7;  38;   5.9;  95.0;eor
  1443;2015101718;   7;  38;   6.3;  88.0;eor
  1443;2015101719;   7;  38;   5.6;  95.0;eor
  1443;2015101720;   7;  38;   6.2;  89.0;eor
  1443;2015101721;   7;  38;   5.4;  94.0;eor
  1443;2015101722;   7;  38;   5.5;  94.0;eor
  1443;2015101723;   7;  38;   5.0;  96.0;eor
  1443;2015101800;   7;  38;   5.3;  96.0;eor
  1443;2015101801;   7;  38;   5.2;  97.0;eor
  1443;2015101802;   7;  38;   5.5;  93.0;eor
  1443;2015101803;   7;  38;   5.3;  97.0;eor
  1443;2015101804;   7;  38;   5.2;  99.0;eor
  1443;2015101805;   7;  38;   5.3;  96.0;eor
  1443;2015101806;   7;  38;   5.0;  97.0;eor
  1443;2015101807;   7;  38;   5.4;  95.0;eor
  1443;2015101808;   7;  38;   5.9;  92.0;eor
  1443;2015101809;   7;  38;   6.2;  92.0;eor
  1443;2015101810;   7;  38;   7.4;  83.0;eor
  1443;2015101811;   7;  38;   8.0;  79.0;eor
  1443;2015101812;   7;  38;   9.2;  72.0;eor
  1443;2015101813;   7;  38;  10.4;  66.0;eor
  1443;2015101814;   7;  38;  10.9;  63.0;eor
  1443;2015101815;   7;  38;  10.2;  68.0;eor
  1443;2015101816;   7;  38;   9.5;  71.0;eor
  1443;2015101817;   7;  38;   8.7;  76.0;eor
  1443;2015101818;   7;  38;   8.1;  81.0;eor
  1443;2015101819;   7;  38;   7.4;  88.0;eor
  1443;2015101820;   7;  38;   7.6;  87.0;eor
  1443;2015101821;   7;  38;   7.6;  87.0;eor
  1443;2015101822;   7;  38;   7.3;  91.0;eor
  1443;2015101823;   7;  38;   7.1;  91.0;eor
  1443;2015101900;   7;  38;   6.9;  93.0;eor
  1443;2015101901;   7;  38;   6.7;  93.0;eor
  1443;2015101902;   7;  38;   6.5;  94.0;eor
  1443;2015101903;   7;  38;   6.4;  95.0;eor
  1443;2015101904;   7;  38;   6.2;  96.0;eor
  1443;2015101905;   7;  38;   6.6;  95.0;eor
  1443;2015101906;   7;  38;   6.6;  93.0;eor
  1443;2015101907;   7;  38;   5.7;  96.0;eor
  1443;2015101908;   7;  38;   6.4;  93.0;eor
  1443;2015101909;   7;  38;   7.1;  88.0;eor
  1443;2015101910;   7;  38;   8.0;  82.0;eor
  1443;2015101911;   7;  38;   9.9;  69.0;eor
  1443;2015101912;   7;  38;  10.5;  71.0;eor
  1443;2015101913;   7;  38;  11.6;  67.0;eor
  1443;2015101914;   7;  38;  11.5;  62.0;eor
  1443;2015101915;   7;  38;  10.4;  66.0;eor
  1443;2015101916;   7;  38;  10.1;  67.0;eor
  1443;2015101917;   7;  38;   7.9;  78.0;eor
  1443;2015101918;   7;  38;   5.2;  92.0;eor
  1443;2015101919;   7;  38;   3.7;  97.0;eor
  1443;2015101920;   7;  38;   3.6;  97.0;eor
  1443;2015101921;   7;  38;   2.0;  96.0;eor
  1443;2015101922;   7;  38;   1.2;  97.0;eor
  1443;2015101923;   7;  38;   0.2;  97.0;eor
  1443;2015102000;   7;  38;   0.6;  97.0;eor
  1443;2015102001;   7;  38;  -0.3;  97.0;eor
  1443;2015102002;   7;  38;  -0.9;  94.0;eor
  1443;2015102003;   7;  38;  -0.2;  99.0;eor
  1443;2015102004;   7;  38;  -1.5;  98.0;eor
  1443;2015102005;   7;  38;  -1.8;  96.0;eor
  1443;2015102006;   7;  38;  -1.2;  99.0;eor
  1443;2015102007;   7;  38;  -0.4;  96.0;eor
  1443;2015102008;   7;  38;   3.4;  92.0;eor
  1443;2015102009;   7;  38;   4.9;  87.0;eor
  1443;2015102010;   7;  38;   6.7;  83.0;eor
  1443;2015102011;   7;  38;   9.5;  69.0;eor
  1443;2015102012;   7;  38;  10.5;  67.0;eor
  1443;2015102013;   7;  38;  13.0;  62.0;eor
  1443;2015102014;   7;  38;  11.9;  65.0;eor
  1443;2015102015;   7;  38;  11.9;  64.0;eor
  1443;2015102016;   7;  38;  11.4;  68.0;eor
  1443;2015102017;   7;  38;  10.5;  74.0;eor
  1443;2015102018;   7;  38;  10.4;  74.0;eor
  1443;2015102019;   7;  38;   9.2;  81.0;eor
  1443;2015102020;   7;  38;   8.5;  85.0;eor
  1443;2015102021;   7;  38;   6.1;  96.0;eor
  1443;2015102022;   7;  38;   5.2; 100.0;eor
  1443;2015102023;   7;  38;   3.4;  95.0;eor
  1443;2015102100;   7;  38;   2.4;  96.0;eor
  1443;2015102101;   7;  38;   2.3; 100.0;eor
  1443;2015102102;   7;  38;   1.1;  99.0;eor
  1443;2015102103;   7;  38;   1.2;  96.0;eor
  1443;2015102104;   7;  38;   0.4;  96.0;eor
  1443;2015102105;   7;  38;  -0.5;  96.0;eor
  1443;2015102106;   7;  38;  -0.4;  99.0;eor
  1443;2015102107;   7;  38;   1.0;  99.0;eor
  1443;2015102108;   7;  38;   5.5;  89.0;eor
  1443;2015102109;   7;  38;   7.9;  80.0;eor
  1443;2015102110;   7;  38;   9.7;  69.0;eor
  1443;2015102111;   7;  38;  11.0;  64.0;eor
  1443;2015102112;   7;  38;  12.3;  58.0;eor
  1443;2015102113;   7;  38;  12.4;  58.0;eor
  1443;2015102114;   7;  38;  12.7;  58.0;eor
  1443;2015102115;   7;  38;  12.0;  66.0;eor
  1443;2015102116;   7;  38;  11.2;  67.0;eor
