Date_Time;#JAVATIME ;Wirkarbeit_Zaehler;Wirkarbeit_Wt
16.11.2015 19:50;1,45E+12;15263360000;560000
16.11.2015 19:55;1,45E+12;15263420000;560000
16.11.2015 20:00;1,45E+12;15263460000;560000
16.11.2015 20:05;1,45E+12;15263500000;540000
16.11.2015 20:10;1,45E+12;15263560000;540000
16.11.2015 20:15;1,45E+12;15263600000;540000
16.11.2015 20:20;1,45E+12;15263660000;540000
16.11.2015 20:25;1,45E+12;15263700000;540000
16.11.2015 20:30;1,45E+12;15263760000;580000
16.11.2015 20:35;1,45E+12;15263820000;600000
16.11.2015 20:40;1,45E+12;15263860000;600000
16.11.2015 20:45;1,45E+12;15263920000;620000
16.11.2015 20:50;1,45E+12;15263980000;620000
16.11.2015 20:55;1,45E+12;15264040000;620000
16.11.2015 21:00;1,45E+12;15264080000;620000
16.11.2015 21:05;1,45E+12;15264120000;620000
16.11.2015 21:10;1,45E+12;15264160000;600000
16.11.2015 21:15;1,45E+12;15264220000;620000
16.11.2015 21:20;1,45E+12;15264260000;600000
16.11.2015 21:25;1,45E+12;15264300000;600000
16.11.2015 21:30;1,45E+12;15264320000;560000
16.11.2015 21:35;1,45E+12;15264340000;520000
16.11.2015 21:40;1,45E+12;15264380000;520000
16.11.2015 21:45;1,45E+12;15264400000;480000
16.11.2015 21:50;1,45E+12;15264440000;460000
16.11.2015 21:55;1,45E+12;15264460000;420000
16.11.2015 22:00;1,45E+12;15264500000;420000
16.11.2015 22:05;1,45E+12;15264520000;400000
16.11.2015 22:10;1,45E+12;15264560000;400000
16.11.2015 22:15;1,45E+12;15264600000;380000
16.11.2015 22:20;1,45E+12;15264620000;360000
16.11.2015 22:25;1,45E+12;15264660000;360000
16.11.2015 22:30;1,45E+12;15264700000;380000
16.11.2015 22:35;1,45E+12;15264720000;380000
16.11.2015 22:40;1,45E+12;15264760000;380000
16.11.2015 22:45;1,45E+12;15264800000;400000
16.11.2015 22:50;1,45E+12;15264840000;400000
16.11.2015 22:55;1,45E+12;15264860000;400000
16.11.2015 23:00;1,45E+12;15264900000;400000
16.11.2015 23:05;1,45E+12;15264940000;420000
16.11.2015 23:10;1,45E+12;15264980000;420000
16.11.2015 23:15;1,45E+12;15265020000;420000
16.11.2015 23:20;1,45E+12;15265060000;440000
16.11.2015 23:25;1,45E+12;15265100000;440000
16.11.2015 23:30;1,45E+12;15265140000;440000
16.11.2015 23:35;1,45E+12;15265180000;460000
16.11.2015 23:40;1,45E+12;15265220000;460000
16.11.2015 23:45;1,45E+12;15265260000;460000
16.11.2015 23:50;1,45E+12;15265300000;460000
16.11.2015 23:55;1,45E+12;15265320000;460000
17.11.2015 0:00;1,45E+12;15265360000;460000
17.11.2015 0:05;1,45E+12;15265400000;460000
17.11.2015 0:10;1,45E+12;15265440000;460000
17.11.2015 0:15;1,45E+12;15265480000;460000
17.11.2015 0:20;1,45E+12;15265520000;460000
17.11.2015 0:25;1,45E+12;15265560000;460000
17.11.2015 0:30;1,45E+12;15265600000;460000
17.11.2015 0:35;1,45E+12;15265620000;440000
17.11.2015 0:40;1,45E+12;15265660000;440000
17.11.2015 0:45;1,45E+12;15265700000;440000
17.11.2015 0:50;1,45E+12;15265740000;440000
17.11.2015 0:55;1,45E+12;15265780000;460000
17.11.2015 1:00;1,45E+12;15265820000;460000
17.11.2015 1:05;1,45E+12;15265860000;460000
17.11.2015 1:10;1,45E+12;15265880000;440000
17.11.2015 1:15;1,45E+12;15265920000;440000
17.11.2015 1:20;1,45E+12;15265940000;420000
17.11.2015 1:25;1,45E+12;15265980000;420000
17.11.2015 1:30;1,45E+12;15266020000;420000
17.11.2015 1:35;1,45E+12;15266040000;420000
17.11.2015 1:40;1,45E+12;15266080000;420000
17.11.2015 1:45;1,45E+12;15266100000;400000
17.11.2015 1:50;1,45E+12;15266140000;400000
